points_last_5,minutes_per_game_last_5,goals_last_5,assists_last_5,bonus_points_last_5,yellow_cards_last_5,red_cards_last_5,starts_last_5,transfers_in_last_5,transfers_out_last_5,influence_last_5,creativity_last_5,threat_last_5,player_price_diff_last_5,player_price,xG_per_game_last_5,xA_per_game_last_5,xG_sum_last_5,xA_sum_last_5,home_away_current,fdr_current,actual_gw_points
24,66.6,2,1,4,0,0,4,632259,953858,109.8,52.3,244.0,-0.1,9.0,0.73,0.1,3.64,0.51,0,4,1
23,57.0,2,1,4,0,0,3,618670,1043343,110.2,52.6,225.0,0.0,9.0,0.66,0.1,3.28,0.51,1,4,1
17,41.0,1,1,3,0,0,2,535481,1117993,71.6,50.5,180.0,-0.1,8.9,0.41,0.1,2.07,0.49,0,4,1
16,33.4,1,1,3,0,0,1,498651,1231187,64.0,41.1,142.0,-0.2,8.8,0.34,0.09,1.69,0.45,1,3,12
16,38.6,1,1,3,0,0,1,481995,1188922,68.2,60.0,130.0,-0.2,8.8,0.31,0.11,1.53,0.57,1,1,2
17,50.2,1,1,3,0,0,2,525724,1212796,68.2,60.4,118.0,-0.1,8.9,0.32,0.05,1.61,0.23,0,3,8
24,65.0,2,1,5,0,0,3,560498,856562,104.4,71.6,138.0,-0.1,8.9,0.41,0.05,2.07,0.27,0,5,8
31,78.8,3,1,7,0,0,4,576607,731899,140.2,71.9,164.0,0.0,8.9,0.52,0.05,2.6,0.27,1,2,5
35,82.8,3,2,7,0,0,5,779627,525013,159.0,94.0,187.0,0.1,8.9,0.55,0.06,2.73,0.31,0,3,1
24,73.8,2,1,4,0,0,5,756585,533033,94.4,50.3,108.0,0.1,8.9,0.33,0.03,1.66,0.16,1,2,8
30,73.8,3,1,6,0,0,5,897043,606021,128.6,43.1,129.0,0.0,8.9,0.39,0.03,1.97,0.13,1,5,7
29,73.8,3,1,5,0,0,5,1350158,566161,126.0,35.8,126.0,0.0,8.9,0.35,0.03,1.75,0.17,1,3,2
23,73.2,2,1,3,0,0,5,1445880,503508,92.2,37.5,148.0,0.0,8.9,0.39,0.03,1.94,0.17,0,3,5
23,73.6,2,1,3,0,0,5,1300411,609876,91.4,28.6,125.0,0.0,8.9,0.36,0.03,1.81,0.16,0,3,9
31,82.6,3,1,6,0,0,5,1330965,610514,129.0,30.7,174.0,0.0,8.9,0.47,0.03,2.37,0.17,0,3,0
23,69.6,2,1,4,1,0,4,990330,616160,97.0,26.5,141.0,0.0,8.9,0.32,0.03,1.61,0.14,1,4,2
18,63.8,1,1,3,1,0,4,601399,588442,63.0,20.8,122.0,0.0,8.9,0.27,0.01,1.37,0.05,0,1,7
23,53.4,2,1,5,1,0,3,601307,600540,95.4,19.8,78.0,0.0,8.9,0.17,0.01,0.84,0.05,1,4,12
30,56.4,3,1,8,1,0,3,736573,499104,125.0,28.0,122.0,0.0,8.9,0.26,0.02,1.28,0.09,0,4,0
21,41.2,2,1,5,2,0,2,833084,453122,87.2,26.0,75.0,0.0,8.9,0.14,0.02,0.72,0.09,1,3,2
23,50.2,2,1,5,1,0,3,808081,348807,90.4,36.2,88.0,0.0,8.9,0.19,0.02,0.93,0.09,0,3,9
30,56.0,3,1,8,1,0,3,730894,359117,125.0,37.3,125.0,0.0,8.9,0.26,0.02,1.29,0.11,1,2,5
28,68.2,2,2,6,1,0,4,1433775,287567,109.8,50.4,155.0,0.1,9.0,0.25,0.1,1.23,0.48,0,3,2
15,70.4,1,0,3,0,0,5,84908,38387,52.2,40.7,112.0,0.0,5.9,0.47,0.08,2.34,0.39,0,1,2
15,72.2,1,0,3,0,0,5,112793,45079,42.4,48.4,97.0,-0.1,5.9,0.34,0.11,1.71,0.55,1,5,5
18,75.6,1,1,3,0,0,5,87508,66662,43.8,59.8,106.0,-0.1,5.9,0.31,0.1,1.55,0.52,0,4,8
26,67.4,2,1,6,0,0,4,88452,62213,74.0,48.4,94.0,-0.1,5.9,0.14,0.09,0.68,0.44,1,4,7
31,67.8,3,1,7,0,0,4,91184,65067,109.6,25.3,123.0,0.0,5.9,0.22,0.04,1.11,0.2,0,3,8
30,70.8,3,1,6,0,0,4,125982,61798,116.2,47.4,120.0,0.0,5.9,0.33,0.04,1.64,0.21,1,3,2
30,72.8,3,1,6,0,0,4,198735,68256,117.8,40.3,154.0,0.1,6.0,0.41,0.01,2.03,0.06,0,3,12
37,71.8,3,3,7,0,0,4,210919,77646,128.2,39.7,180.0,0.1,6.0,0.5,0.01,2.5,0.03,1,2,2
31,83.4,2,3,4,0,0,5,329179,81994,106.2,60.6,214.0,0.1,6.0,0.61,0.02,3.05,0.11,0,2,2
26,82.6,1,3,3,0,0,5,521473,86569,67.6,73.4,196.0,0.2,6.1,0.55,0.02,2.73,0.11,1,2,2
20,80.4,0,3,1,0,0,5,502401,133172,33.6,82.8,217.0,0.2,6.1,0.38,0.08,1.89,0.41,0,3,2
20,76.4,0,3,1,0,0,5,411589,206724,36.0,86.5,170.0,0.1,6.1,0.28,0.1,1.42,0.52,1,3,1
9,66.8,0,0,0,0,0,4,452413,260476,26.6,75.7,149.0,0.0,6.0,0.2,0.1,1.01,0.51,0,3,8
15,66.2,1,0,2,0,0,4,362952,337898,48.6,56.4,152.0,0.0,6.0,0.14,0.09,0.7,0.43,1,3,2
15,67.8,1,0,2,0,0,4,244232,370590,49.0,63.9,170.0,-0.2,5.9,0.14,0.12,0.72,0.6,0,4,0
13,65.0,1,0,2,0,0,3,198786,507567,41.6,31.2,124.0,-0.3,5.8,0.15,0.07,0.59,0.29,0,4,0
11,63.33,1,0,2,0,0,2,180308,492993,36.2,24.1,117.0,-0.4,5.7,0.18,0.06,0.55,0.17,1,4,0
10,81.0,1,0,2,0,0,2,123531,438048,33.8,23.3,96.0,-0.3,5.7,0.23,0.08,0.45,0.17,1,5,0
2,81.0,0,0,0,0,0,1,88353,366082,0.4,21.1,36.0,-0.4,5.6,0.17,0.17,0.17,0.17,0,1,0
0,0.0,0,0,0,0,0,0,6914,328018,0.0,0.0,0.0,-0.3,5.6,0.0,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,1015,143267,0.0,0.0,0.0,-0.2,5.6,0.0,0.0,0.0,0.0,0,3,1
1,13.0,0,0,0,0,0,0,5032,72644,0.0,0.3,2.0,-0.1,5.6,0.0,0.0,0.0,0.0,0,3,8
9,41.5,1,0,2,0,0,1,35590,39166,41.6,12.1,57.0,-0.1,5.6,0.44,0.01,0.88,0.02,1,3,2
11,57.67,1,0,2,0,0,2,314574,27644,51.0,46.5,115.0,0.1,5.7,0.44,0.04,1.31,0.12,1,2,8
19,65.75,2,0,4,0,0,3,457780,99086,85.2,49.8,158.0,0.1,5.7,0.51,0.03,2.03,0.13,0,2,13
32,70.4,4,0,7,0,0,4,536874,150575,151.2,62.0,228.0,0.1,5.7,0.75,0.03,3.75,0.14,1,3,2
33,85.8,4,0,7,0,0,5,647169,195762,156.0,64.6,246.0,0.2,5.8,0.86,0.03,4.28,0.15,0,3,2
27,89.8,3,0,5,0,0,5,665061,257351,126.6,65.6,224.0,0.2,5.8,0.72,0.03,3.6,0.16,1,2,2
27,85.6,3,1,5,0,1,5,467576,289233,126.2,44.5,168.0,0.1,5.8,0.63,0.05,3.17,0.23,0,5,6
25,84.8,3,1,4,1,1,5,336264,336768,122.4,43.1,167.0,0.1,5.8,0.61,0.05,3.04,0.23,1,3,2
14,85.0,1,1,1,1,1,5,292873,333033,60.6,33.7,137.0,0.1,5.8,0.29,0.05,1.44,0.23,0,4,2
14,83.4,1,1,1,1,1,5,196540,327987,56.4,52.1,125.0,0.0,5.8,0.27,0.05,1.33,0.24,1,1,2
28,72.5,3,1,7,1,0,4,808911,678746,130.2,56.9,150.0,0.0,6.1,0.61,0.07,2.43,0.27,1,2,0
17,69.0,2,0,4,0,0,3,810762,888864,80.0,42.7,106.0,0.0,6.0,0.48,0.09,1.43,0.26,1,3,0
15,67.5,2,0,4,0,0,2,676364,934910,75.0,41.9,104.0,-0.1,5.9,0.72,0.12,1.43,0.25,0,3,1
8,34.5,1,0,2,0,0,1,310514,870270,33.8,6.5,37.0,-0.2,5.9,0.17,0.0,0.34,0.01,1,2,10
11,57.0,1,1,1,0,0,1,208348,684504,40.6,4.6,57.0,-0.2,5.9,0.72,0.02,1.44,0.03,0,3,2
13,61.67,1,1,1,0,0,2,405999,348110,40.6,9.4,57.0,-0.1,6.0,0.48,0.01,1.44,0.04,1,3,13
26,68.75,3,1,4,0,0,3,552669,170555,108.0,15.4,103.0,0.0,6.0,0.51,0.02,2.04,0.06,0,3,2
28,69.2,3,1,4,0,0,4,827275,155791,110.0,25.9,117.0,0.2,6.1,0.57,0.01,2.86,0.07,1,1,8
35,82.4,4,1,6,0,0,5,931421,185617,152.6,39.7,136.0,0.2,6.1,0.73,0.02,3.64,0.11,0,4,2
27,78.4,3,0,5,0,0,5,951354,250171,112.0,48.1,85.0,0.3,6.2,0.45,0.02,2.25,0.1,1,4,7
32,81.4,4,0,6,0,0,5,786480,311298,154.4,56.7,142.0,0.2,6.2,0.48,0.02,2.41,0.12,0,4,2
21,78.4,2,0,3,0,0,5,768062,368204,89.6,52.5,100.0,0.2,6.2,0.36,0.02,1.81,0.11,1,4,1
20,82.2,2,0,3,1,0,5,669872,358546,87.6,55.5,94.0,0.2,6.3,0.22,0.03,1.09,0.17,0,3,2
14,82.2,1,0,1,1,0,5,638687,513107,51.2,40.8,100.0,0.2,6.3,0.12,0.03,0.62,0.13,1,5,2
14,83.0,1,0,1,1,0,5,556419,591716,51.2,40.3,104.0,0.0,6.2,0.14,0.03,0.71,0.13,0,1,11
18,83.8,1,1,2,1,0,5,600380,628216,65.8,42.8,131.0,0.0,6.2,0.39,0.04,1.93,0.21,1,4,6
22,86.8,2,1,2,1,0,5,588071,650996,94.6,53.7,189.0,0.0,6.2,0.71,0.04,3.56,0.21,1,5,2
23,86.8,2,1,2,0,0,5,524813,683923,127.6,72.5,211.0,-0.1,6.2,0.75,0.06,3.76,0.31,0,3,2
23,86.8,2,1,2,0,0,5,639878,564300,135.2,82.6,211.0,0.0,6.3,0.72,0.13,3.61,0.66,1,2,2
23,90.0,2,1,2,0,0,5,761077,566050,135.6,76.8,225.0,0.1,6.3,0.85,0.14,4.26,0.69,0,2,2
14,90.0,1,0,0,0,0,5,807366,560861,82.4,67.0,172.0,0.1,6.3,0.65,0.12,3.25,0.61,0,1,8
16,90.0,1,0,2,0,0,5,956741,536455,85.8,56.1,148.0,0.1,6.3,0.44,0.12,2.2,0.62,1,3,9
23,90.0,2,0,5,0,0,5,952673,505841,97.8,25.3,191.0,0.2,6.4,0.58,0.09,2.9,0.47,1,3,2
23,90.0,2,0,5,0,0,5,1123898,474687,92.6,47.2,198.0,0.2,6.5,0.61,0.04,3.04,0.2,0,3,8
29,90.0,3,0,7,0,0,5,1155463,402967,130.2,55.8,213.0,0.2,6.5,0.48,0.05,2.42,0.24,0,4,5
32,90.0,3,1,7,0,0,5,1039542,634762,126.4,61.3,205.0,0.3,6.6,0.46,0.04,2.28,0.22,1,3,2
26,90.0,2,1,5,0,0,5,832855,696294,102.8,93.7,195.0,0.3,6.6,0.41,0.12,2.06,0.59,0,5,9
26,90.0,2,1,5,0,0,5,742223,851419,95.6,94.6,143.0,0.1,6.5,0.24,0.12,1.18,0.59,1,3,11
35,90.0,3,2,7,0,0,5,441469,882237,143.4,73.1,182.0,0.0,6.5,0.3,0.11,1.48,0.53,0,4,7
34,90.0,3,2,6,0,0,5,488383,839930,156.0,60.4,167.0,0.1,6.6,0.36,0.09,1.8,0.45,1,2,7
36,90.0,4,1,7,0,0,5,680978,528249,193.2,50.7,195.0,0.0,6.6,0.55,0.09,2.77,0.45,0,2,1
35,90.0,4,1,7,1,0,5,1244156,395886,184.4,29.9,203.0,0.2,6.8,0.59,0.03,2.96,0.14,1,3,10
36,90.0,4,2,6,2,0,5,1374811,271069,199.2,45.4,242.0,0.3,6.8,0.82,0.04,4.09,0.18,0,3,1
19,70.0,2,0,5,1,0,3,2049117,960916,98.8,50.6,97.0,0.0,5.7,0.23,0.06,0.9,0.26,0,4,0
17,66.33,2,0,5,1,0,2,2109138,1997349,93.8,39.8,90.0,0.1,5.6,0.29,0.08,0.87,0.24,1,2,0
9,54.5,1,0,3,1,0,1,2018626,2528090,48.2,23.4,37.0,0.0,5.5,0.17,0.06,0.34,0.12,0,4,0
1,19.0,0,0,0,0,0,0,1449159,2712206,1.4,1.0,4.0,-0.1,5.5,0.02,0.0,0.02,0.0,1,3,0
1,19.0,0,0,0,0,0,0,144688,2755818,1.4,1.0,4.0,-0.3,5.4,0.02,0.0,0.02,0.0,0,5,0
0,0.0,0,0,0,0,0,0,70816,2342831,0.0,0.0,0.0,-0.3,5.4,0.0,0.0,0.0,0.0,1,4,11
11,25.0,1,1,3,0,0,0,19786,1353751,52.4,15.3,23.0,-0.2,5.4,0.53,0.36,0.53,0.36,0,3,12
23,44.0,2,2,6,0,0,1,376728,687738,108.0,42.1,62.0,0.0,5.5,0.41,0.48,0.82,0.95,1,1,2
25,53.0,2,2,6,0,0,2,1219209,337809,115.6,54.8,92.0,0.2,5.7,0.31,0.33,0.92,0.99,0,3,5
30,59.5,2,3,6,0,0,3,1456010,235968,138.2,67.5,122.0,0.4,5.8,0.31,0.25,1.24,1.01,0,1,2
32,61.6,2,3,6,0,0,4,1787259,168496,139.8,79.3,134.0,0.5,5.9,0.3,0.2,1.51,1.02,1,3,2
23,74.6,1,2,3,0,0,5,1945044,205006,94.0,103.1,129.0,0.5,5.9,0.22,0.17,1.08,0.84,0,2,2
13,80.0,0,1,0,0,0,5,1710828,337986,45.0,103.6,110.0,0.4,5.9,0.16,0.08,0.79,0.41,1,3,2
13,83.8,0,1,0,0,0,5,941773,708191,44.4,105.6,100.0,0.1,5.8,0.16,0.09,0.81,0.45,0,4,9
17,86.0,0,2,1,0,0,5,758856,954609,56.8,127.8,94.0,-0.1,5.7,0.13,0.11,0.67,0.55,1,5,9
24,90.0,1,2,4,0,0,5,518790,1134842,92.6,118.7,109.0,-0.2,5.7,0.24,0.11,1.19,0.57,0,2,1
23,87.4,1,2,4,1,0,5,551920,1197687,92.0,84.4,134.0,-0.2,5.7,0.25,0.09,1.27,0.46,0,3,2
23,87.4,1,2,4,1,0,5,473093,1227650,88.4,60.5,124.0,-0.3,5.6,0.25,0.06,1.27,0.31,1,3,1
22,87.4,1,2,4,2,0,5,525281,984131,83.4,51.4,133.0,-0.2,5.6,0.27,0.06,1.35,0.29,0,4,1
14,78.4,1,0,3,2,0,5,505124,1003249,54.0,45.8,114.0,-0.2,5.5,0.24,0.07,1.22,0.35,1,3,1
6,63.8,0,0,0,2,0,4,445058,928100,16.6,46.9,94.0,-0.2,5.5,0.15,0.07,0.76,0.33,0,1,12
17,66.4,1,1,3,1,0,4,283340,880370,63.2,68.6,80.0,-0.3,5.4,0.23,0.06,1.15,0.28,1,3,8
23,62.6,2,1,5,1,0,4,327945,741640,92.2,67.0,97.0,-0.2,5.4,0.39,0.06,1.94,0.29,1,3,9
31,62.6,3,1,8,0,0,4,463365,636204,132.0,79.2,121.0,-0.1,5.5,0.57,0.1,2.86,0.49,0,4,1
31,71.6,3,1,8,1,0,4,663952,372874,127.4,69.0,133.0,0.1,5.6,0.62,0.09,3.08,0.44,1,3,2
32,82.4,3,1,8,1,0,5,762538,407072,138.0,68.0,149.0,0.1,5.6,0.57,0.09,2.85,0.45,0,3,1
21,69.8,2,0,5,1,0,4,790105,411534,87.0,56.3,122.0,0.2,5.6,0.46,0.09,2.28,0.46,1,1,13
26,73.6,3,0,6,1,0,4,756069,474303,133.2,115.2,145.0,0.2,5.6,0.64,0.14,3.21,0.68,0,3,-1
16,67.6,2,0,3,1,1,4,567217,519461,92.8,114.4,101.0,0.1,5.6,0.42,0.12,2.12,0.62,1,2,0
15,62.0,2,0,3,0,1,3,336498,807014,91.8,95.3,84.0,0.0,5.6,0.46,0.12,1.85,0.49,1,4,0
13,59.0,2,0,3,0,1,2,201655,771013,81.2,92.5,61.0,-0.1,5.5,0.58,0.16,1.75,0.47,0,3,0
12,75.0,2,0,3,0,1,2,136103,760198,79.6,77.7,59.0,-0.1,5.5,0.88,0.22,1.75,0.44,1,5,0
-1,60.0,0,0,0,0,1,1,82694,672885,1.4,17.0,9.0,-0.1,5.5,0.03,0.2,0.03,0.2,0,3,0
31,85.2,3,1,7,1,0,5,2064722,449404,145.4,72.8,178.0,0.0,5.8,0.39,0.05,1.96,0.26,0,4,2
21,83.2,2,0,4,1,0,5,2337022,677290,90.0,61.9,182.0,0.3,5.8,0.43,0.05,2.17,0.23,1,2,8
20,85.6,2,0,3,1,0,5,2292123,844404,84.2,63.4,166.0,0.3,5.8,0.44,0.05,2.19,0.23,0,4,9
27,84.8,3,0,6,1,0,5,1718906,845455,121.8,64.6,184.0,0.2,5.8,0.5,0.05,2.51,0.23,1,3,7
32,82.4,4,0,7,1,0,5,1087661,863651,149.8,71.2,173.0,0.2,5.9,0.59,0.02,2.96,0.11,0,5,5
31,82.4,3,1,6,0,0,5,940839,868907,130.8,71.2,155.0,0.1,5.9,0.57,0.01,2.85,0.07,1,4,2
31,84.4,3,1,6,0,0,5,860666,721858,127.2,59.9,138.0,0.1,5.9,0.55,0.01,2.74,0.07,0,3,2
25,83.4,2,1,4,0,0,5,916330,621161,104.4,60.1,97.0,0.2,6.0,0.32,0.02,1.61,0.08,1,1,2
18,83.0,1,1,1,0,0,5,824212,692499,67.4,57.4,88.0,0.2,6.0,0.28,0.03,1.38,0.13,0,3,0
11,85.75,0,1,0,0,0,4,771887,698823,37.0,45.3,50.0,0.0,5.9,0.19,0.03,0.75,0.12,0,1,1
7,68.25,0,0,0,0,0,3,643927,924550,16.8,29.8,37.0,0.0,5.9,0.19,0.03,0.76,0.11,1,3,0
5,61.0,0,0,0,0,0,2,482654,1073854,14.4,27.2,25.0,-0.1,5.8,0.15,0.03,0.46,0.1,0,2,0
3,49.0,0,0,0,0,0,1,227405,1354528,2.2,1.8,23.0,-0.3,5.7,0.23,0.03,0.46,0.07,1,3,0
1,20.0,0,0,0,0,0,0,125217,1506877,1.2,0.5,8.0,-0.4,5.6,0.27,0.01,0.27,0.01,0,4,0
1,20.0,0,0,0,0,0,0,69029,1454873,1.2,0.5,8.0,-0.3,5.6,0.27,0.01,0.27,0.01,1,5,0
0,0.0,0,0,0,0,0,0,39253,1202495,0.0,0.0,0.0,-0.4,5.5,0.0,0.0,0.0,0.0,0,2,1
1,12.0,0,0,0,0,0,0,31791,1029177,0.0,0.3,2.0,-0.3,5.5,0.0,0.0,0.0,0.0,0,3,2
3,40.0,0,0,0,0,0,1,32939,673244,5.4,2.6,15.0,-0.2,5.5,0.14,0.0,0.29,0.01,1,3,2
5,56.67,0,0,0,0,0,2,51879,351952,9.6,7.6,23.0,-0.1,5.5,0.11,0.01,0.34,0.03,0,4,1
6,60.5,0,0,0,1,0,3,59385,238888,13.0,19.2,46.0,-0.1,5.5,0.12,0.01,0.48,0.04,1,3,8
14,65.0,0,2,0,1,0,4,68841,146935,48.2,42.6,57.0,0.0,5.5,0.1,0.1,0.51,0.49,0,1,0
13,78.25,0,2,0,1,0,4,170133,99096,48.2,42.3,55.0,0.0,5.5,0.13,0.12,0.51,0.49,1,3,7
18,65.75,1,2,2,1,0,3,164178,157343,77.0,40.8,59.0,0.0,5.5,0.15,0.12,0.59,0.48,1,3,1
17,46.5,1,2,2,1,0,2,182956,149420,73.4,47.0,59.0,0.0,5.5,0.19,0.16,0.75,0.64,0,4,1
17,32.25,1,2,2,0,0,1,184400,146383,72.0,35.4,36.0,0.0,5.5,0.15,0.16,0.61,0.63,1,3,0
9,16.0,1,0,2,1,0,0,182161,154674,36.8,13.3,27.0,0.0,5.5,0.14,0.05,0.58,0.21,0,3,9
18,30.8,2,0,5,1,0,1,62619,160103,77.0,15.7,79.0,0.0,5.5,0.22,0.04,1.11,0.22,1,1,2
13,45.2,1,0,3,1,0,2,101612,87206,55.6,17.9,105.0,0.0,5.5,0.28,0.05,1.38,0.23,0,3,5
17,57.8,2,0,3,2,0,3,69191,99860,93.0,21.3,131.0,0.0,5.5,0.28,0.02,1.39,0.11,1,2,2
18,72.8,2,0,3,2,0,4,157808,86655,97.8,26.3,141.0,0.0,5.5,0.29,0.03,1.47,0.14,1,4,1
19,87.2,2,0,3,2,0,5,162083,94846,104.8,49.3,139.0,0.0,5.5,0.29,0.03,1.47,0.13,0,3,9
19,87.2,2,0,3,2,0,5,171997,109409,110.4,64.5,108.0,0.0,5.5,0.35,0.03,1.73,0.13,1,5,5
22,85.8,2,1,3,2,0,5,142370,119021,119.2,96.2,127.0,0.0,5.5,0.35,0.04,1.75,0.2,0,3,0
35,72.6,4,2,5,2,0,5,775557,294215,183.0,76.8,212.0,0.0,7.6,0.61,0.03,3.05,0.14,1,3,5
38,75.2,4,3,5,2,0,5,1703527,409467,196.6,63.9,235.0,0.3,7.8,0.79,0.03,3.95,0.14,1,4,2
30,77.8,3,2,4,2,0,5,2070659,481218,152.6,44.8,235.0,0.4,7.9,0.86,0.03,4.28,0.16,0,5,6
30,77.8,3,2,4,2,0,5,1869888,722692,147.0,46.9,179.0,0.3,7.9,0.65,0.03,3.27,0.16,1,4,9
38,77.6,4,2,7,1,0,5,1710672,685743,183.0,73.0,170.0,0.3,7.9,0.7,0.04,3.52,0.19,0,3,1
23,83.0,2,1,4,2,0,5,1761488,691020,111.4,62.7,148.0,0.3,7.9,0.57,0.04,2.84,0.18,1,5,2
20,84.8,2,0,4,2,0,5,917818,781087,97.0,64.3,129.0,0.1,7.9,0.31,0.04,1.53,0.18,0,1,12
30,86.8,3,1,7,2,0,5,717913,800957,135.2,74.5,145.0,0.0,7.9,0.29,0.06,1.47,0.3,1,3,6
30,82.8,3,1,6,1,0,5,928474,550234,142.8,85.7,174.0,0.1,8.0,0.3,0.06,1.5,0.31,0,1,0
21,84.25,2,1,3,1,0,4,1691085,494609,105.4,54.2,157.0,0.2,8.1,0.24,0.07,0.94,0.27,0,3,2
22,80.5,2,1,3,0,0,4,1673329,614853,90.6,43.6,163.0,0.3,8.2,0.3,0.06,1.18,0.24,1,3,9
29,79.25,3,1,6,0,0,4,1797158,589111,124.0,33.0,198.0,0.3,8.2,0.56,0.04,2.25,0.18,0,3,2
19,75.5,2,0,3,0,0,4,1813987,550015,85.8,29.2,180.0,0.4,8.3,0.52,0.01,2.06,0.05,1,3,2
15,76.0,1,0,3,0,0,4,1684163,727937,50.0,29.8,153.0,0.3,8.3,0.44,0.04,1.77,0.17,0,2,1
16,67.8,1,0,3,0,0,4,960908,931758,52.4,43.0,159.0,0.2,8.3,0.36,0.04,1.79,0.18,0,3,2
16,68.8,1,0,3,0,0,4,876094,1282577,53.4,42.3,156.0,0.0,8.2,0.38,0.04,1.92,0.19,1,3,4
11,70.4,0,1,0,1,0,4,726899,1548706,41.4,66.9,177.0,-0.1,8.1,0.38,0.1,1.9,0.5,1,3,2
11,73.4,0,1,0,1,0,4,507661,1752845,42.2,79.2,185.0,-0.3,8.0,0.37,0.1,1.84,0.48,0,4,5
14,71.0,0,2,0,1,0,4,324295,2084964,66.6,85.7,200.0,-0.4,7.9,0.43,0.18,2.15,0.92,1,2,1
14,74.2,0,2,0,1,0,5,206604,2080998,65.8,94.9,203.0,-0.5,7.8,0.43,0.19,2.17,0.93,0,3,0
12,72.75,0,2,0,1,0,4,153152,1828027,63.4,93.3,175.0,-0.4,7.8,0.43,0.22,1.72,0.9,0,4,0
8,67.0,0,1,0,0,0,3,94382,1549780,38.2,67.0,92.0,-0.4,7.7,0.2,0.2,0.61,0.59,1,1,0
6,55.5,0,1,0,0,0,2,50208,1329885,29.2,43.4,47.0,-0.3,7.7,0.21,0.3,0.42,0.59,1,1,0
1,51.0,0,0,0,0,0,1,36960,808806,1.6,22.4,9.0,-0.2,7.7,0.04,0.02,0.04,0.02,0,5,0
0,0.0,0,0,0,0,0,0,12293,603048,0.0,0.0,0.0,-0.1,7.7,0.0,0.0,0.0,0.0,1,2,1
1,81.0,0,0,0,1,0,1,4240,303935,0.0,2.7,21.0,-0.1,7.7,0.13,0.0,0.13,0.0,0,3,1
2,63.0,0,0,0,1,0,1,36068,140756,1.2,25.2,34.0,0.0,7.7,0.16,0.01,0.32,0.02,1,2,1
3,70.67,0,0,0,2,0,2,67068,86103,1.2,26.5,60.0,0.0,7.7,0.24,0.01,0.71,0.04,0,3,2
5,72.25,0,0,0,2,0,3,71844,66284,1.2,39.3,71.0,0.0,7.7,0.19,0.05,0.76,0.22,1,3,8
13,75.8,1,0,2,2,0,4,107510,57353,34.2,46.6,82.0,0.0,7.7,0.17,0.05,0.85,0.24,1,5,2
14,73.8,1,0,2,1,0,4,115043,59324,44.6,45.6,97.0,0.0,7.7,0.17,0.05,0.84,0.25,0,4,-2
11,71.8,1,0,2,1,1,5,93651,70511,43.4,24.4,88.0,0.0,7.7,0.13,0.05,0.65,0.23,1,2,0
10,68.25,1,0,2,0,1,4,65005,95309,43.4,23.1,62.0,0.0,7.7,0.06,0.05,0.26,0.21,0,4,0
19,67.6,2,0,3,0,0,5,281462,403811,69.2,44.7,75.0,0.0,7.4,0.34,0.05,1.68,0.25,0,3,2
20,76.6,2,0,3,0,0,5,319252,481408,69.2,52.5,83.0,-0.1,7.4,0.34,0.05,1.7,0.25,1,5,1
19,64.6,2,0,3,0,0,4,243730,487043,71.0,58.5,77.0,-0.1,7.4,0.28,0.02,1.4,0.09,0,4,1
18,55.8,2,0,3,0,0,3,228846,374379,74.0,57.1,100.0,-0.1,7.4,0.3,0.02,1.5,0.09,1,2,8
13,55.8,1,0,3,1,0,3,187523,296707,48.0,55.2,58.0,-0.1,7.3,0.08,0.02,0.38,0.09,0,3,2
14,64.8,1,0,3,1,0,3,113376,283211,53.0,68.6,72.0,-0.1,7.3,0.15,0.02,0.73,0.12,1,3,2
14,64.8,1,0,3,1,0,3,93475,235918,53.0,58.8,99.0,-0.1,7.3,0.3,0.02,1.52,0.12,0,4,5
18,76.8,1,1,3,1,0,4,80100,183960,72.4,52.9,116.0,-0.1,7.3,0.32,0.05,1.62,0.23,1,4,2
19,90.0,1,1,3,1,0,5,68862,149405,78.8,56.3,106.0,-0.2,7.2,0.37,0.05,1.84,0.24,0,2,8
19,90.0,1,1,3,1,0,5,83857,122952,86.0,77.8,131.0,-0.1,7.2,0.47,0.05,2.37,0.25,1,4,2
19,90.0,1,1,3,1,0,5,60959,121634,82.4,65.2,121.0,-0.1,7.2,0.41,0.07,2.05,0.37,0,3,1
18,83.8,1,1,3,1,0,5,50147,109635,85.6,64.5,84.0,-0.1,7.2,0.25,0.07,1.27,0.36,1,5,2
15,81.8,1,0,3,1,0,5,50731,87785,67.8,71.7,99.0,-0.1,7.2,0.37,0.04,1.83,0.2,0,3,2
15,80.0,1,0,3,1,0,5,62393,87646,58.4,73.6,91.0,0.0,7.2,0.3,0.04,1.52,0.2,1,1,2
9,80.0,0,0,0,0,0,5,148245,85920,24.0,64.3,96.0,0.0,7.2,0.21,0.06,1.06,0.3,1,3,8
15,80.0,1,0,2,0,0,5,154138,122060,58.8,55.4,117.0,0.0,7.2,0.29,0.03,1.47,0.15,0,1,8
22,83.8,2,0,4,0,0,5,327377,129946,92.6,70.0,160.0,0.0,7.2,0.51,0.03,2.54,0.17,0,2,13
33,85.6,4,0,7,0,0,5,382171,146835,156.4,56.5,167.0,0.1,7.3,0.56,0.09,2.81,0.46,1,3,2
33,87.4,4,0,7,0,0,5,632775,167630,157.8,53.9,179.0,0.2,7.4,0.56,0.09,2.81,0.45,0,3,13
44,87.4,6,0,10,0,0,5,556296,325014,230.0,53.9,188.0,0.2,7.4,0.88,0.13,4.41,0.67,1,3,7
