points_last_5,minutes_last_5,goals_last_5,assists_last_5,clean_sheets_last_5,bonus_points_last_5,ict_index,player_position,player_price,xG_per_90,xA_per_90,home_away_current_plus_1,home_away_current_plus_2,home_away_current_plus_3,home_away_current_plus_4,home_away_current_plus_5,home_away_current_plus_6,home_away_current_plus_7,fdr_current_plus_1,fdr_current_plus_2,fdr_current_plus_3,fdr_current_plus_4,fdr_current_plus_5,fdr_current_plus_6,fdr_current_plus_7,total_points_plus_7
18,450,0,0,1,2,4.4,0,4.5,0.0,0.0,1,0,0,1,0,1,0,1,3,1,3,2,3,4,19
21,450,0,0,1,2,4.0,0,4.5,0.0,0.0,0,0,1,0,1,0,1,3,1,3,2,3,4,5,19
13,450,0,0,0,0,1.2,0,4.5,0.0,0.0,0,1,0,1,0,1,0,1,3,2,3,4,5,2,25
12,450,0,0,0,0,0.0,0,4.5,0.0,0.0,1,0,1,0,1,0,0,3,2,3,4,5,2,3,26
10,450,0,0,0,0,1.3,0,4.5,0.0,0.0,0,1,0,1,0,0,1,2,3,4,5,2,3,3,26
8,450,0,0,0,0,2.2,0,4.5,0.0,0.0,1,0,1,0,0,1,0,3,4,5,2,3,3,4,22
8,450,0,0,0,0,2.3,0,4.5,0.0,0.0,0,1,0,0,1,0,1,4,5,2,3,3,4,3,23
15,450,0,0,1,2,3.2,0,4.5,0.0,0.0,1,0,0,1,0,1,0,5,2,3,3,4,3,1,27
16,450,0,0,1,2,2.5,0,4.5,0.0,0.0,0,0,1,0,1,0,1,2,3,3,4,3,1,3,28
17,450,0,0,1,2,1.9,0,4.5,0.0,0.0,0,1,0,1,0,1,1,3,3,4,3,1,3,3,23
23,450,0,0,2,2,2.2,0,4.5,0.0,0.0,1,0,1,0,1,1,0,3,4,3,1,3,3,4,21
22,450,0,0,2,2,0.4,0,4.5,0.0,0.0,0,1,0,1,1,0,1,4,3,1,3,3,4,3,21
14,450,0,0,1,0,0.4,0,4.5,0.0,0.01,1,0,1,1,0,1,0,3,1,3,3,4,3,3,23
11,450,0,0,1,0,1.8,0,4.5,0.0,0.0,0,1,1,0,1,0,1,1,3,3,4,3,3,1,15
19,450,0,1,2,1,3.5,0,4.5,0.0,0.0,1,1,0,1,0,1,0,3,3,4,3,3,1,3,10
18,450,0,1,2,1,1.3,0,4.5,0.0,0.0,1,0,1,0,1,0,1,3,4,3,3,1,3,2,8
19,450,0,1,2,1,3.3,0,4.5,0.0,0.0,0,1,0,1,0,1,1,4,3,3,1,3,2,4,9
20,450,0,1,2,1,0.5,0,4.5,0.0,0.0,1,0,1,0,1,1,0,3,3,1,3,2,4,3,17
21,450,0,1,2,1,1.2,0,4.5,0.0,0.0,0,1,0,1,1,0,1,3,1,3,2,4,3,5,18
12,450,0,0,1,0,2.1,0,4.5,0.0,0.0,1,0,1,1,0,1,0,1,3,2,4,3,5,3,19
1,14,0,0,0,0,0.0,1,4.4,0.0,0.0,1,0,1,0,1,0,1,2,4,3,5,4,3,1,1
-1,56,0,0,0,0,1.1,1,4.4,0.0,0.01,0,1,0,1,0,1,0,4,3,5,4,3,1,3,0
0,64,0,0,0,0,0.5,1,4.4,0.0,0.0,1,0,1,0,1,0,0,3,5,4,3,1,3,1,0
0,64,0,0,0,0,0.0,1,4.4,0.0,0.0,0,1,0,1,0,0,1,5,4,3,1,3,1,3,0
0,64,0,0,0,0,0.0,1,4.4,0.0,0.0,1,0,1,0,0,1,0,4,3,1,3,1,3,2,0
0,64,0,0,0,0,0.0,1,4.3,0.0,0.0,0,1,0,0,1,0,1,3,1,3,1,3,2,3,0
1,8,0,0,0,0,0.0,1,4.3,0.0,0.0,1,0,0,1,0,1,0,1,3,1,3,2,3,4,0
0,0,0,0,0,0,0.0,1,4.3,0.0,0.0,0,0,1,0,1,0,1,3,1,3,2,3,4,5,1
0,0,0,0,0,0,0.0,1,4.3,0.0,0.0,0,1,0,1,0,1,0,1,3,2,3,4,5,2,7
0,0,0,0,0,0,0.0,1,4.3,0.0,0.0,1,0,1,0,1,0,0,3,2,3,4,5,2,3,7
0,0,0,0,0,0,0.0,1,4.3,0.0,0.0,0,1,0,1,0,0,1,2,3,4,5,2,3,3,8
0,0,0,0,0,0,0.0,1,4.3,0.0,0.0,1,0,1,0,0,1,0,3,4,5,2,3,3,4,8
0,0,0,0,0,0,0.0,1,4.3,0.0,0.0,0,1,0,0,1,0,1,4,5,2,3,3,4,3,14
0,0,0,0,0,0,0.0,1,4.3,0.0,0.0,1,0,0,1,0,1,0,5,2,3,3,4,3,1,20
0,0,0,0,0,0,0.0,1,4.3,0.0,0.0,0,0,1,0,1,0,1,2,3,3,4,3,1,3,21
1,24,0,0,0,0,3.3,1,4.3,0.02,0.01,0,1,0,1,0,1,1,3,3,4,3,1,3,3,17
7,86,0,0,1,0,1.1,1,4.3,0.0,0.01,1,0,1,0,1,1,0,3,4,3,1,3,3,4,18
7,86,0,0,1,0,0.0,1,4.3,0.0,0.0,0,1,0,1,1,0,1,4,3,1,3,3,4,3,17
8,87,0,0,1,0,0.2,1,4.3,0.0,0.02,1,0,1,1,0,1,0,3,1,3,3,4,3,3,17
8,87,0,0,1,0,0.0,1,4.3,0.0,0.0,0,1,1,0,1,0,1,1,3,3,4,3,3,1,11
13,153,0,0,2,0,3.1,1,4.3,0.0,0.0,1,1,0,1,0,1,0,3,3,4,3,3,1,3,5
13,181,0,0,2,0,2.3,1,4.3,0.0,0.02,1,0,1,0,1,0,1,3,4,3,3,1,3,2,3
15,271,0,0,2,0,3.8,1,4.3,0.0,0.01,0,1,0,1,0,1,1,4,3,3,1,3,2,4,1
16,360,0,0,2,0,3.5,1,4.3,0.0,0.03,1,0,1,0,1,1,0,3,3,1,3,2,4,3,8
17,450,0,0,2,0,3.0,1,4.3,0.0,0.08,0,1,0,1,1,0,1,3,1,3,2,4,3,5,8
11,360,0,0,1,0,0.0,1,4.3,0.0,0.0,1,0,1,1,0,1,0,1,3,2,4,3,5,3,13
31,426,3,1,2,7,9.5,3,5.8,0.37,0.06,1,0,1,0,1,0,1,2,4,3,5,4,3,1,35
21,416,2,0,1,4,4.9,3,5.8,0.41,0.01,0,1,0,1,0,1,0,4,3,5,4,3,1,3,27
20,428,2,0,1,3,10.3,3,5.8,1.13,0.02,1,0,1,0,1,0,0,3,5,4,3,1,3,1,19
27,424,3,0,2,6,6.6,3,5.8,0.42,0.01,0,1,0,1,0,0,1,5,4,3,1,3,1,3,12
32,412,4,0,2,7,8.1,3,5.9,0.63,0.01,1,0,1,0,0,1,0,4,3,1,3,1,3,2,7
31,412,3,1,2,6,5.8,3,5.9,0.26,0.02,0,1,0,0,1,0,1,3,1,3,1,3,2,3,5
31,422,3,1,2,6,1.7,3,5.9,0.3,0.01,1,0,0,1,0,1,0,1,3,1,3,2,3,4,3
25,417,2,1,3,4,4.0,3,6.0,0.0,0.03,0,0,1,0,1,0,1,3,1,3,2,3,4,5,1
18,415,1,1,2,1,1.7,3,6.0,0.19,0.06,0,1,0,1,0,1,0,1,3,2,3,4,5,2,2
11,343,0,1,1,0,0.0,3,5.9,0.0,0.0,1,0,1,0,1,0,0,3,2,3,4,5,2,3,3
7,273,0,0,1,0,1.0,3,5.9,0.27,0.01,0,1,0,1,0,0,1,2,3,4,5,2,3,3,5
5,183,0,0,1,0,0.0,3,5.8,0.0,0.0,1,0,1,0,0,1,0,3,4,5,2,3,3,4,6
3,98,0,0,0,0,0.0,3,5.7,0.0,0.0,0,1,0,0,1,0,1,4,5,2,3,3,4,3,14
1,20,0,0,0,0,0.0,3,5.6,0.0,0.0,1,0,0,1,0,1,0,5,2,3,3,4,3,1,14
1,20,0,0,0,0,0.0,3,5.6,0.0,0.0,0,0,1,0,1,0,1,2,3,3,4,3,1,3,21
0,0,0,0,0,0,0.0,3,5.5,0.0,0.0,0,1,0,1,0,1,1,3,3,4,3,1,3,3,21
1,12,0,0,0,0,0.2,3,5.5,0.0,0.0,1,0,1,0,1,1,0,3,4,3,1,3,3,4,20
3,80,0,0,0,0,2.1,3,5.5,0.29,0.01,0,1,0,1,1,0,1,4,3,1,3,3,4,3,18
5,170,0,0,0,0,1.7,3,5.5,0.05,0.02,1,0,1,1,0,1,0,3,1,3,3,4,3,3,26
6,242,0,0,0,0,3.8,3,5.5,0.14,0.01,0,1,1,0,1,0,1,1,3,3,4,3,3,1,20
14,325,0,2,1,0,7.0,3,5.5,0.03,0.45,1,1,0,1,0,1,0,3,3,4,3,3,1,3,25
13,313,0,2,1,0,0.0,3,5.5,0.0,0.0,1,0,1,0,1,0,1,3,4,3,3,1,3,2,20
18,263,1,2,1,2,5.2,3,5.5,0.37,0.0,0,1,0,1,0,1,1,4,3,3,1,3,2,4,20
17,186,1,2,1,2,2.0,3,5.5,0.21,0.18,1,0,1,0,1,1,0,3,3,1,3,2,4,3,28
17,129,1,2,1,2,0.2,3,5.5,0.0,0.0,0,1,0,1,1,0,1,3,1,3,2,4,3,5,33
9,64,1,0,0,2,0.3,3,5.5,0.0,0.03,1,0,1,1,0,1,0,1,3,2,4,3,5,3,24
7,118,0,1,1,0,2.4,2,4.9,0.0,0.01,1,0,1,0,1,0,1,2,4,3,5,4,3,1,5
2,84,0,0,0,0,2.1,2,4.9,0.0,0.01,0,1,0,1,0,1,0,4,3,5,4,3,1,3,6
3,100,0,0,0,0,0.3,2,4.9,0.0,0.0,1,0,1,0,1,0,0,3,5,4,3,1,3,1,8
4,119,0,0,0,0,2.4,2,4.9,0.14,0.0,0,1,0,1,0,0,1,5,4,3,1,3,1,3,8
5,129,0,0,0,0,0.0,2,4.8,0.0,0.0,1,0,1,0,0,1,0,4,3,1,3,1,3,2,16
5,115,0,0,0,0,2.3,2,4.8,0.03,0.07,0,1,0,0,1,0,1,3,1,3,1,3,2,3,16
4,59,0,0,0,0,0.0,2,4.8,0.0,0.0,1,0,0,1,0,1,0,1,3,1,3,2,3,4,15
4,69,0,0,0,0,0.9,2,4.8,0.0,0.0,0,0,1,0,1,0,1,3,1,3,2,3,4,5,15
3,68,0,0,0,0,0.5,2,4.8,0.08,0.01,0,1,0,1,0,1,0,1,3,2,3,4,5,2,13
4,143,0,0,0,0,1.7,2,4.8,0.06,0.01,1,0,1,0,1,0,0,3,2,3,4,5,2,3,10
6,174,0,1,0,0,4.4,2,4.7,0.0,0.01,0,1,0,1,0,0,1,2,3,4,5,2,3,3,9
7,176,0,1,0,0,0.5,2,4.7,0.0,0.01,1,0,1,0,0,1,0,3,4,5,2,3,3,4,0
15,205,1,1,0,3,5.6,2,4.7,0.19,0.03,0,1,0,0,1,0,1,4,5,2,3,3,4,3,0
15,187,1,1,0,3,0.0,2,4.7,0.0,0.0,1,0,0,1,0,1,0,5,2,3,3,4,3,1,1
13,102,1,1,0,3,0.0,2,4.7,0.0,0.0,0,0,1,0,1,0,1,2,3,3,4,3,1,3,1
10,57,1,0,0,3,0.0,2,4.7,0.0,0.0,0,1,0,1,0,1,1,3,3,4,3,1,3,3,2
9,55,1,0,0,3,0.0,2,4.7,0.0,0.0,1,0,1,0,1,1,0,3,4,3,1,3,3,4,2
0,0,0,0,0,0,0.0,2,4.7,0.0,0.0,0,1,0,1,1,0,1,4,3,1,3,3,4,3,3
0,0,0,0,0,0,0.0,2,4.7,0.0,0.0,1,0,1,1,0,1,0,3,1,3,3,4,3,3,4
0,0,0,0,0,0,0.0,2,4.7,0.0,0.0,0,1,1,0,1,0,1,1,3,3,4,3,3,1,4
0,0,0,0,0,0,0.0,2,4.7,0.0,0.0,1,1,0,1,0,1,0,3,3,4,3,3,1,3,9
1,7,0,0,0,0,3.0,2,4.7,0.0,0.01,1,0,1,0,1,0,1,3,4,3,3,1,3,2,11
1,12,0,0,0,0,0.1,2,4.7,0.0,0.02,0,1,0,1,0,1,1,4,3,3,1,3,2,4,13
2,16,0,0,0,0,0.8,2,4.7,0.0,0.01,1,0,1,0,1,1,0,3,3,1,3,2,4,3,18
2,19,0,0,0,0,0.0,2,4.7,0.0,0.0,0,1,0,1,1,0,1,3,1,3,2,4,3,5,19
3,37,0,0,0,0,1.6,2,4.7,0.0,0.01,1,0,1,1,0,1,0,1,3,2,4,3,5,3,20
0,0,0,0,0,0,0.0,2,5.4,0.0,0.0,1,0,1,0,1,0,1,2,4,3,5,4,3,1,4
0,0,0,0,0,0,0.0,2,5.4,0.0,0.0,0,1,0,1,0,1,0,4,3,5,4,3,1,3,4
1,3,0,0,0,0,0.4,2,5.4,0.0,0.0,1,0,1,0,1,0,0,3,5,4,3,1,3,1,4
1,3,0,0,0,0,0.0,2,5.4,0.0,0.0,0,1,0,1,0,0,1,5,4,3,1,3,1,3,4
2,21,0,0,0,0,0.4,2,5.4,0.0,0.0,1,0,1,0,0,1,0,4,3,1,3,1,3,2,5
3,35,0,0,0,0,2.3,2,5.4,0.0,0.01,0,1,0,0,1,0,1,3,1,3,1,3,2,3,7
4,59,0,0,0,0,1.6,2,5.4,0.0,0.02,1,0,0,1,0,1,0,1,3,1,3,2,3,4,8
3,56,0,0,0,0,0.0,2,5.4,0.0,0.0,0,0,1,0,1,0,1,3,1,3,2,3,4,5,9
3,56,0,0,0,0,0.0,2,5.4,0.0,0.0,0,1,0,1,0,1,0,1,3,2,3,4,5,2,8
3,42,0,0,0,0,0.2,2,5.4,0.0,0.0,1,0,1,0,1,0,0,3,2,3,4,5,2,3,8
2,28,0,0,0,0,0.0,2,5.4,0.0,0.0,0,1,0,1,0,0,1,2,3,4,5,2,3,3,8
2,22,0,0,0,0,0.9,2,5.4,0.05,0.05,1,0,1,0,0,1,0,3,4,5,2,3,3,4,6
4,89,0,0,0,0,2.7,2,5.4,0.0,0.07,0,1,0,0,1,0,1,4,5,2,3,3,4,3,3
7,156,0,0,1,0,9.7,2,5.4,0.06,0.26,1,0,0,1,0,1,0,5,2,3,3,4,3,1,6
7,209,0,0,1,0,3.4,2,5.4,0.0,0.06,0,0,1,0,1,0,1,2,3,3,4,3,1,3,5
8,254,0,0,1,0,3.8,2,5.4,0.16,0.02,0,1,0,1,0,1,1,3,3,4,3,1,3,3,5
7,236,0,0,1,0,0.0,2,5.4,0.0,0.0,1,0,1,0,1,1,0,3,4,3,1,3,3,4,6
5,169,0,0,1,0,0.0,2,5.4,0.0,0.0,0,1,0,1,1,0,1,4,3,1,3,3,4,3,7
3,147,0,0,0,0,2.2,2,5.4,0.0,0.01,1,0,1,1,0,1,0,3,1,3,3,4,3,3,8
2,90,0,0,0,0,0.0,2,5.4,0.0,0.0,0,1,1,0,1,0,1,1,3,3,4,3,3,1,9
1,45,0,0,0,0,0.0,2,5.4,0.0,0.0,1,1,0,1,0,1,0,3,3,4,3,3,1,3,5
5,56,0,1,0,0,4.0,2,5.4,0.0,0.03,1,0,1,0,1,0,1,3,4,3,3,1,3,2,12
5,56,0,1,0,0,0.0,2,5.4,0.0,0.0,0,1,0,1,0,1,1,4,3,3,1,3,2,4,13
4,11,0,1,0,0,0.0,2,5.4,0.0,0.0,1,0,1,0,1,1,0,3,3,1,3,2,4,3,18
5,18,0,1,0,0,0.6,2,5.4,0.0,0.0,0,1,0,1,1,0,1,3,1,3,2,4,3,5,22
7,101,0,1,0,0,1.2,2,5.4,0.0,0.02,1,0,1,1,0,1,0,1,3,2,4,3,5,3,23
7,165,0,0,1,0,0.0,2,5.0,0.0,0.0,1,0,1,0,1,0,1,2,4,3,5,4,3,1,11
7,197,0,0,1,0,1.3,2,5.0,0.02,0.01,0,1,0,1,0,1,0,4,3,5,4,3,1,3,11
6,196,0,0,1,0,0.0,2,5.0,0.0,0.0,1,0,1,0,1,0,0,3,5,4,3,1,3,1,12
6,204,0,0,2,0,4.6,2,5.0,0.0,0.05,0,1,0,1,0,0,1,5,4,3,1,3,1,3,12
5,204,0,0,1,0,6.5,2,5.0,0.05,0.13,1,0,1,0,0,1,0,4,3,1,3,1,3,2,11
7,279,0,0,1,0,6.4,2,5.0,0.02,0.21,0,1,0,0,1,0,1,3,1,3,1,3,2,3,12
6,291,0,0,1,0,0.2,2,5.0,0.0,0.01,1,0,0,1,0,1,0,1,3,1,3,2,3,4,10
9,366,0,0,2,0,3.1,2,5.0,0.0,0.03,0,0,1,0,1,0,1,3,1,3,2,3,4,5,10
9,375,0,0,1,0,3.6,2,5.0,0.08,0.05,0,1,0,1,0,1,0,1,3,2,3,4,5,2,13
7,285,0,0,1,0,0.0,2,5.0,0.0,0.0,1,0,1,0,1,0,0,3,2,3,4,5,2,3,12
8,280,0,0,2,0,3.6,2,5.0,0.05,0.04,0,1,0,1,0,0,1,2,3,4,5,2,3,3,12
10,306,0,0,2,0,4.8,2,5.0,0.13,0.18,1,0,1,0,0,1,0,3,4,5,2,3,3,4,11
8,265,0,0,1,0,6.3,2,5.0,0.26,0.01,0,1,0,0,1,0,1,4,5,2,3,3,4,3,11
7,198,0,0,1,0,0.4,2,5.0,0.15,0.0,1,0,0,1,0,1,0,5,2,3,3,4,3,1,13
8,266,0,0,1,0,3.1,2,5.0,0.0,0.01,0,0,1,0,1,0,1,2,3,3,4,3,1,3,12
7,286,0,0,0,0,3.2,2,5.0,0.04,0.01,0,1,0,1,0,1,1,3,3,4,3,1,3,3,14
8,305,0,0,1,0,1.6,2,5.0,0.0,0.1,1,0,1,0,1,1,0,3,4,3,1,3,3,4,13
9,361,0,0,1,0,1.8,2,5.0,0.0,0.02,0,1,0,1,1,0,1,4,3,1,3,3,4,3,13
10,412,0,0,1,0,4.3,2,5.0,0.13,0.04,1,0,1,1,0,1,0,3,1,3,3,4,3,3,14
9,344,0,0,1,0,0.0,2,5.0,0.0,0.0,0,1,1,0,1,0,1,1,3,3,4,3,3,1,15
8,260,0,0,1,0,2.7,2,5.0,0.04,0.57,1,1,0,1,0,1,0,3,3,4,3,3,1,3,13
8,236,0,0,1,0,5.0,2,5.0,0.0,0.12,1,0,1,0,1,0,1,3,4,3,3,1,3,2,19
7,164,0,0,1,0,0.4,2,5.0,0.0,0.0,0,1,0,1,0,1,1,4,3,3,1,3,2,4,15
10,158,0,1,1,0,5.1,2,5.0,0.05,0.07,1,0,1,0,1,1,0,3,3,1,3,2,4,3,17
11,173,0,1,1,0,0.1,2,5.0,0.0,0.0,0,1,0,1,1,0,1,3,1,3,2,4,3,5,24
12,257,0,1,1,0,3.1,2,5.0,0.41,0.08,1,0,1,1,0,1,0,1,3,2,4,3,5,3,24
14,225,1,0,1,0,7.3,2,5.5,0.14,0.26,0,1,0,1,0,1,0,4,3,5,4,3,1,3,23
24,297,2,1,1,1,5.6,2,5.5,0.25,0.01,1,0,1,0,1,0,0,3,5,4,3,1,3,1,19
29,350,2,2,2,1,6.1,2,5.5,0.0,0.26,0,1,0,1,0,0,1,5,4,3,1,3,1,3,16
31,363,2,3,2,1,7.3,2,5.5,0.19,0.23,1,0,1,0,0,1,0,4,3,1,3,1,3,2,16
31,383,2,3,2,1,6.0,2,5.5,0.34,0.02,0,1,0,0,1,0,1,3,1,3,1,3,2,3,15
26,378,1,3,2,1,0.4,2,5.6,0.18,0.0,1,0,0,1,0,1,0,1,3,1,3,2,3,4,11
20,368,0,3,3,0,2.0,2,5.6,0.2,0.01,0,0,1,0,1,0,1,3,1,3,2,3,4,5,10
16,384,0,2,2,0,3.0,2,5.6,0.43,0.01,0,1,0,1,0,1,0,1,3,2,3,4,5,2,15
12,314,0,1,1,0,0.2,2,5.6,0.0,0.0,1,0,1,0,1,0,0,3,2,3,4,5,2,3,19
12,314,0,1,1,0,3.6,2,5.6,0.0,0.04,0,1,0,1,0,0,1,2,3,4,5,2,3,3,18
12,320,0,1,1,0,1.6,2,5.6,0.02,0.0,1,0,1,0,0,1,0,3,4,5,2,3,3,4,18
9,324,0,0,0,0,0.6,2,5.5,0.02,0.0,0,1,0,0,1,0,1,4,5,2,3,3,4,3,20
8,249,0,0,0,0,0.8,2,5.4,0.04,0.0,1,0,0,1,0,1,0,5,2,3,3,4,3,1,27
8,272,0,0,0,0,2.5,2,5.3,0.11,0.01,0,0,1,0,1,0,1,2,3,3,4,3,1,3,31
7,227,0,0,0,0,0.2,2,5.2,0.0,0.0,0,1,0,1,0,1,1,3,3,4,3,1,3,3,27
11,183,1,0,0,0,8.6,2,5.2,0.17,0.19,1,0,1,0,1,1,0,3,4,3,1,3,3,4,26
15,137,2,0,0,0,5.8,2,5.1,0.27,0.02,0,1,0,1,1,0,1,4,3,1,3,3,4,3,25
15,170,2,0,0,0,1.9,2,5.1,0.05,0.05,1,0,1,1,0,1,0,3,1,3,3,4,3,3,23
16,228,2,0,0,0,4.5,2,5.1,0.14,0.05,0,1,1,0,1,0,1,1,3,3,4,3,3,1,20
18,255,2,0,1,0,2.0,2,5.1,0.09,0.02,1,1,0,1,0,1,0,3,3,4,3,3,1,3,12
20,306,2,0,2,0,9.6,2,5.1,0.69,0.0,1,0,1,0,1,0,1,3,4,3,3,1,3,2,7
19,374,1,1,2,0,8.0,2,5.1,0.39,0.22,0,1,0,1,0,1,1,4,3,3,1,3,2,4,5
20,405,1,1,2,0,3.0,2,5.1,0.0,0.06,1,0,1,0,1,1,0,3,3,1,3,2,4,3,0
23,389,1,2,2,0,1.7,2,5.1,0.0,0.05,0,1,0,1,1,0,1,3,1,3,2,4,3,5,0
20,317,1,2,1,0,0.0,2,5.1,0.0,0.0,1,0,1,1,0,1,0,1,3,2,4,3,5,3,0
0,0,0,0,0,0,0.0,2,5.5,0.0,0.0,1,0,1,0,1,0,0,3,5,4,3,1,3,1,11
0,0,0,0,0,0,0.0,2,5.5,0.0,0.0,0,1,0,1,0,0,1,5,4,3,1,3,1,3,11
0,0,0,0,0,0,0.0,2,5.5,0.0,0.0,1,0,1,0,0,1,0,4,3,1,3,1,3,2,11
0,0,0,0,0,0,0.0,2,5.5,0.0,0.0,0,1,0,0,1,0,1,3,1,3,1,3,2,3,6
8,33,1,0,0,2,5.5,2,5.5,0.52,0.01,1,0,0,1,0,1,0,1,3,1,3,2,3,4,6
9,47,1,0,0,2,0.7,2,5.5,0.03,0.0,0,0,1,0,1,0,1,3,1,3,2,3,4,5,6
10,118,1,0,0,2,2.7,2,5.5,0.04,0.41,0,1,0,1,0,1,0,1,3,2,3,4,5,2,12
10,198,1,0,0,2,5.9,2,5.5,0.1,0.24,1,0,1,0,1,0,0,3,2,3,4,5,2,3,11
11,217,1,0,0,2,1.7,2,5.5,0.0,0.02,0,1,0,1,0,0,1,2,3,4,5,2,3,3,12
3,184,0,0,0,0,0.0,2,5.5,0.0,0.0,1,0,1,0,0,1,0,3,4,5,2,3,3,4,13
2,170,0,0,0,0,0.0,2,5.5,0.0,0.0,0,1,0,0,1,0,1,4,5,2,3,3,4,3,11
4,165,0,0,1,0,9.3,2,5.5,0.17,0.17,1,0,0,1,0,1,0,5,2,3,3,4,3,1,10
5,106,0,0,1,0,1.5,2,5.5,0.19,0.07,0,0,1,0,1,0,1,2,3,3,4,3,1,3,9
5,132,0,0,1,0,2.1,2,5.5,0.01,0.09,0,1,0,1,0,1,1,3,3,4,3,1,3,3,3
11,194,0,1,2,0,5.0,2,5.5,0.0,0.18,1,0,1,0,1,1,0,3,4,3,1,3,3,4,3
11,194,0,1,2,0,0.0,2,5.5,0.0,0.0,0,1,0,1,1,0,1,4,3,1,3,3,4,3,3
9,134,0,1,1,0,0.6,2,5.5,0.03,0.01,1,0,1,1,0,1,0,3,1,3,3,4,3,3,4
9,158,0,1,1,0,2.5,2,5.5,0.06,0.04,0,1,1,0,1,0,1,1,3,3,4,3,3,1,8
9,119,0,1,1,0,0.2,2,5.5,0.0,0.0,1,1,0,1,0,1,0,3,3,4,3,3,1,3,10
3,57,0,0,0,0,0.0,2,5.5,0.0,0.0,1,0,1,0,1,0,1,3,4,3,3,1,3,2,12
3,57,0,0,0,0,0.0,2,5.5,0.0,0.0,0,1,0,1,0,1,1,4,3,3,1,3,2,4,14
2,51,0,0,0,0,0.0,2,5.5,0.0,0.0,1,0,1,0,1,1,0,3,3,1,3,2,4,3,15
1,6,0,0,0,0,0.0,2,5.5,0.0,0.0,0,1,0,1,1,0,1,3,1,3,2,4,3,5,18
1,6,0,0,0,0,0.0,2,5.5,0.0,0.01,1,0,1,1,0,1,0,1,3,2,4,3,5,3,22
3,62,0,0,0,0,0.4,2,5.5,0.0,0.0,1,1,0,1,0,1,0,3,3,4,3,3,1,3,11
4,85,0,0,0,0,3.2,2,5.5,0.0,0.26,1,0,1,0,1,0,1,3,4,3,3,1,3,2,10
5,155,0,0,0,0,3.3,2,5.5,0.03,0.42,0,1,0,1,0,1,1,4,3,3,1,3,2,4,10
6,176,0,0,0,0,0.4,2,5.5,0.0,0.01,1,0,1,0,1,1,0,3,3,1,3,2,4,3,9
7,205,0,0,0,0,3.7,2,5.5,0.29,0.01,0,1,0,1,1,0,1,3,1,3,2,4,3,5,8
8,260,0,0,0,0,2.2,2,5.5,0.0,0.01,1,0,1,1,0,1,0,1,3,2,4,3,5,3,17
14,435,0,1,2,0,8.1,2,4.9,0.08,0.41,1,0,1,0,1,0,1,4,5,4,3,5,1,3,24
15,435,0,1,2,0,3.6,2,4.9,0.0,0.1,0,1,0,1,0,1,0,5,4,3,5,1,3,1,25
14,450,0,1,2,0,2.3,2,4.9,0.02,0.06,1,0,1,0,1,0,0,4,3,5,1,3,1,3,25
17,450,0,2,2,0,5.8,2,4.9,0.0,0.32,0,1,0,1,0,0,1,3,5,1,3,1,3,3,25
16,450,0,2,1,0,4.8,2,4.9,0.08,0.04,1,0,1,0,0,1,0,5,1,3,1,3,3,3,19
19,450,1,1,0,2,7.9,2,4.9,0.03,0.04,0,1,0,0,1,0,1,1,3,1,3,3,3,3,19
19,450,1,1,0,2,2.8,2,4.9,0.0,0.03,1,0,0,1,0,1,0,3,1,3,3,3,3,2,18
20,440,1,1,1,2,1.7,2,4.9,0.08,0.03,0,0,1,0,1,0,0,1,3,3,3,3,2,3,17
18,440,1,0,2,2,5.4,2,4.9,0.0,0.05,0,1,0,1,0,0,1,3,3,3,3,2,3,3,17
18,440,1,0,2,2,5.6,2,4.9,0.04,0.07,1,0,1,0,0,1,1,3,3,3,2,3,3,3,13
14,440,0,1,2,0,2.7,2,4.9,0.0,0.02,0,1,0,0,1,1,0,3,3,2,3,3,3,4,12
14,440,0,1,2,0,5.4,2,4.9,0.01,0.06,1,0,0,1,1,0,1,3,2,3,3,3,4,2,11
15,450,0,1,2,0,3.2,2,4.9,0.0,0.05,0,0,1,1,0,1,0,2,3,3,3,4,2,3,10
14,450,0,1,1,0,1.0,2,4.9,0.0,0.02,0,1,1,0,1,0,0,3,3,3,4,2,3,4,10
13,450,0,1,1,0,3.1,2,4.9,0.09,0.08,1,1,0,1,0,0,1,3,3,4,2,3,4,1,10
10,450,0,0,1,0,4.2,2,4.9,0.05,0.04,1,0,1,0,0,1,1,3,4,2,3,4,1,1,12
10,440,0,0,1,0,2.3,2,4.9,0.0,0.01,0,1,0,0,1,1,0,4,2,3,4,1,1,5,13
8,440,0,0,0,0,2.3,2,4.9,0.02,0.01,1,0,0,1,1,0,1,2,3,4,1,1,5,2,15
7,440,0,0,0,0,1.3,2,4.9,0.0,0.01,0,0,1,1,0,1,0,3,4,1,1,5,2,3,16
8,440,0,0,0,0,3.6,2,4.9,0.0,0.04,0,1,1,0,1,0,1,4,1,1,5,2,3,2,17
7,414,0,0,0,0,1.2,2,4.9,0.0,0.02,1,1,0,1,0,1,0,1,1,5,2,3,2,3,17
6,424,0,0,0,0,3.6,2,4.9,0.0,0.19,1,0,1,0,1,0,1,1,5,2,3,2,3,3,18
7,416,0,0,1,0,1.5,2,4.9,0.03,0.04,0,1,0,1,0,1,1,5,2,3,2,3,3,5,20
10,416,0,0,2,1,4.8,2,4.9,0.05,0.41,1,0,1,0,1,1,0,2,3,2,3,3,5,4,20
